config_id,window_months,min_solves,min_opportunities,ranking,origin_count,future_quality,future_quality_macro_origin,list_fill,meets_95pct_fill,average_post_debut_exposure,expected_unique_reach,annualized_unique_reach,annualization_calendar_months,expected_display_slots,mean_eligible_count,minimum_eligible_count,behavior_hash,pareto,equivalent_config_ids,equivalence_representative
W18-S5-E3-count,18,5,3,count,52,0.33908951094874407,0.3331757943955417,0.9528846153846153,True,11.596468827170138,146.0842275411663,32.46316167581473,54,991.0,29.0,13,e1b538fb313a4ee3cd5262985540b00a0ddfb2381bc9fc19f615406b7d185f48,False,W18-S5-E1-count|W18-S5-E3-count,W18-S5-E1-count
W18-S5-E3-wilson,18,5,3,wilson,52,0.3600852113465635,0.35318227429384846,0.9528846153846153,True,10.331987891019173,144.42499999999998,32.09444444444444,54,991.0,29.0,13,312e4fce17a33ae155f231e95a786df309d46a936dcc09653efabbf52b7d5ceb,False,W18-S5-E1-wilson|W18-S5-E3-wilson,W18-S5-E1-wilson
W18-S5-E3-beta,18,5,3,beta,52,0.3612120192846732,0.35425599224256643,0.9528846153846153,True,10.299697275479314,144.09166666666664,32.020370370370365,54,991.0,29.0,13,b24d466e3782a93d61b09dfdc2809e1456130534353daf7f6db7fcb1b1e592b0,False,W18-S5-E1-beta|W18-S5-E3-beta,W18-S5-E1-beta
W18-S5-E6-raw,18,5,6,raw,52,0.3534278959810874,0.34635206560218457,0.9490384615384615,False,10.439716312056738,150.88541666666666,33.530092592592595,54,987.0,28.115384615384617,13,3016f77f504b01d2013b9eb7f61fc6e0a0e039dde4c71eeb21bca4d245a3a41c,False,W18-S5-E6-raw,W18-S5-E6-raw
W18-S5-E6-count,18,5,6,count,52,0.3379694449983203,0.33168140106373173,0.9490384615384615,False,11.644415167743436,146.09566284509143,32.465702854464766,54,987.0,28.115384615384617,13,ec7f35192c079b5bc437050cf615bade3847409cc3396fd4eee156492aa2d168,False,W18-S5-E6-count,W18-S5-E6-count
W18-S5-E6-wilson,18,5,6,wilson,52,0.3530620285939434,0.34600484337996246,0.9490384615384615,False,10.598784194528875,151.09166666666667,33.57592592592592,54,987.0,28.115384615384617,13,79ec1369f397960041c5cd1fad60893c850829e6e927dae8a05a8945fcc9ebb0,False,W18-S5-E6-wilson,W18-S5-E6-wilson
W18-S5-E6-beta,18,5,6,beta,52,0.35416525948440836,0.34705185192697097,0.9490384615384615,False,10.567375886524824,150.09166666666667,33.3537037037037,54,987.0,28.115384615384617,13,13e804891f5f6421a64aaa576f5a50f425b63c38b78a1fc02d6354965d19c270,False,W18-S5-E6-beta,W18-S5-E6-beta
W18-S6-E1-raw,18,6,1,raw,52,0.36430855315747407,0.35740442778204745,0.801923076923077,False,11.20263788968825,124.0,27.555555555555557,54,834.0,18.692307692307693,9,2125d1d2193b7273556044770ab67d836493c3697dda070adead10f6e04f7b1b,False,W18-S6-E1-raw|W18-S6-E3-raw|W18-S6-E6-raw,W18-S6-E1-raw
W18-S6-E1-count,18,6,1,count,52,0.3577414042791741,0.3521380795469492,0.801923076923077,False,11.807720706551644,118.71311688311688,26.38069264069264,54,834.0,18.692307692307693,9,4dcb70212f990df8db0851b630589d175bbcd4d70f5c7f49b29e477788a0269c,False,W18-S6-E1-count|W18-S6-E3-count|W18-S6-E6-count,W18-S6-E1-count
W18-S6-E1-wilson,18,6,1,wilson,52,0.36533439914734883,0.35822707735469705,0.801923076923077,False,11.233812949640289,124.0,27.555555555555557,54,834.0,18.692307692307693,9,3e7b01f59e3222abfae81054e0d2d81d7fdd7de65e8d117616625d5bf58c1bf2,False,W18-S6-E1-wilson|W18-S6-E3-wilson|W18-S6-E6-wilson,W18-S6-E1-wilson
W18-S6-E1-beta,18,6,1,beta,52,0.3653410604849454,0.3582324192350389,0.801923076923077,False,11.223021582733812,124.0,27.555555555555557,54,834.0,18.692307692307693,9,295cdaa926542f4e0d39ad38a498c2d9537564865c39237a5119b6e2d003757f,False,W18-S6-E1-beta|W18-S6-E3-beta|W18-S6-E6-beta,W18-S6-E1-beta
W18-S6-E3-raw,18,6,3,raw,52,0.36430855315747407,0.35740442778204745,0.801923076923077,False,11.20263788968825,124.0,27.555555555555557,54,834.0,18.692307692307693,9,2125d1d2193b7273556044770ab67d836493c3697dda070adead10f6e04f7b1b,False,W18-S6-E1-raw|W18-S6-E3-raw|W18-S6-E6-raw,W18-S6-E1-raw
W18-S6-E3-count,18,6,3,count,52,0.3577414042791741,0.3521380795469492,0.801923076923077,False,11.807720706551644,118.71311688311688,26.38069264069264,54,834.0,18.692307692307693,9,4dcb70212f990df8db0851b630589d175bbcd4d70f5c7f49b29e477788a0269c,False,W18-S6-E1-count|W18-S6-E3-count|W18-S6-E6-count,W18-S6-E1-count
W18-S6-E3-wilson,18,6,3,wilson,52,0.36533439914734883,0.35822707735469705,0.801923076923077,False,11.233812949640289,124.0,27.555555555555557,54,834.0,18.692307692307693,9,3e7b01f59e3222abfae81054e0d2d81d7fdd7de65e8d117616625d5bf58c1bf2,False,W18-S6-E1-wilson|W18-S6-E3-wilson|W18-S6-E6-wilson,W18-S6-E1-wilson
W18-S6-E3-beta,18,6,3,beta,52,0.3653410604849454,0.3582324192350389,0.801923076923077,False,11.223021582733812,124.0,27.555555555555557,54,834.0,18.692307692307693,9,295cdaa926542f4e0d39ad38a498c2d9537564865c39237a5119b6e2d003757f,False,W18-S6-E1-beta|W18-S6-E3-beta|W18-S6-E6-beta,W18-S6-E1-beta
W18-S6-E6-raw,18,6,6,raw,52,0.36430855315747407,0.35740442778204745,0.801923076923077,False,11.20263788968825,124.0,27.555555555555557,54,834.0,18.692307692307693,9,2125d1d2193b7273556044770ab67d836493c3697dda070adead10f6e04f7b1b,False,W18-S6-E1-raw|W18-S6-E3-raw|W18-S6-E6-raw,W18-S6-E1-raw
W18-S6-E6-count,18,6,6,count,52,0.3577414042791741,0.3521380795469492,0.801923076923077,False,11.807720706551644,118.71311688311688,26.38069264069264,54,834.0,18.692307692307693,9,4dcb70212f990df8db0851b630589d175bbcd4d70f5c7f49b29e477788a0269c,False,W18-S6-E1-count|W18-S6-E3-count|W18-S6-E6-count,W18-S6-E1-count
W18-S6-E6-wilson,18,6,6,wilson,52,0.36533439914734883,0.35822707735469705,0.801923076923077,False,11.233812949640289,124.0,27.555555555555557,54,834.0,18.692307692307693,9,3e7b01f59e3222abfae81054e0d2d81d7fdd7de65e8d117616625d5bf58c1bf2,False,W18-S6-E1-wilson|W18-S6-E3-wilson|W18-S6-E6-wilson,W18-S6-E1-wilson
W18-S6-E6-beta,18,6,6,beta,52,0.3653410604849454,0.3582324192350389,0.801923076923077,False,11.223021582733812,124.0,27.555555555555557,54,834.0,18.692307692307693,9,295cdaa926542f4e0d39ad38a498c2d9537564865c39237a5119b6e2d003757f,False,W18-S6-E1-beta|W18-S6-E3-beta|W18-S6-E6-beta,W18-S6-E1-beta
